_id,image,brand,name,price,powerSupplyStandard,maxMotherboardSize,type,sidePanelWindow
608dd450905ec60bdc070173,/images/case/51%2BuDDg%2B2-L.jpg,Corsair,780T,884.52,ATX,ATX,ATX Full Tower,Acrylic
608dd450905ec60bdc070174,/images/case/5911eeddc2e003c3ea1ec4bec431dfe8.256p.jpg,Corsair,Carbide 600Q,723.59,ATX,ATX,ATX Full Tower,None
608dd450905ec60bdc070175,/images/case/b213daae5fc44dd75e3dc1b1ba2767a2.256p.jpg,Fractal Design,Define 7 XL,941.35,ATX,ATX,ATX Full Tower,None
608dd450905ec60bdc070176,/images/case/aa4e27314abf40c0fdb9408aaac7a1a4.256p.jpg,Fractal Design,Define 7 XL Dark,934.52,ATX,ATX,ATX Full Tower,Tinted Tempered Glass
608dd450905ec60bdc070177,/images/case/40ef5879ed14997361ae7419b81a3bce.256p.jpg,Fractal Design,Define 7 XL Light,943.62,ATX,ATX,ATX Full Tower,Tempered Glass
608dd450905ec60bdc070178,/images/case/1759c35e1268b8bae80b1ca8ffc9c13d.256p.jpg,Fractal Design,Define XL R2,449.22,ATX,ATX,ATX Full Tower,None
608dd450905ec60bdc070179,/images/case/6613bb82582221c0522ee46d2752f400.256p.jpg,Fractal Design,Meshify 2 XL,829.92,ATX,ATX,ATX Full Tower,Tinted Tempered Glass
608dd450905ec60bdc070180,/images/case/47b55829e2790a80f76d0c4a9aa0a269.256p.jpg,Lian Li,O11D XL-A,1032.35,ATX,ATX,ATX Full Tower,Tempered Glass
608dd450905ec60bdc070181,/images/case/57e725b91df63c516dcdd1b0314e306a.256p.jpg,Lian Li,O11D XL-W,1160.39,ATX,ATX,ATX Full Tower,Tempered Glass
608dd450905ec60bdc070182,/images/case/692ed556003849f8f97e835632e8aefb.256p.jpg,Lian Li,O11D XL-X,1000.55,ATX,ATX,ATX Full Tower,Tempered Glass
608dd450905ec60bdc070183,/images/case/34ce33d5968b37f5379d22948f3b2e8e.256p.jpg,Lian Li,PC-O11 Air,1114.30,ATX,ATX,ATX Full Tower,Tempered Glass
608dd450905ec60bdc070184,/images/case/580387945cfb3fe6bac9ef5844c2b55f.256p.jpg,Lian Li,PC-O11 Dynamic,668.35,ATX,ATX,ATX Full Tower,Tempered Glass
608dd450905ec60bdc070185,/images/case/efe678e2df01835226058c40e385be1f.256p.jpg,Lian Li,PC-O11ROG,1528.30,ATX,ATX,ATX Full Tower,Tempered Glass
608dd450905ec60bdc070186,/images/case/51cqK-jAgcL.jpg,Lian Li,PC-V750,1988.30,ATX,ATX,ATX Full Tower,Acrylic
608dd450905ec60bdc070187,/images/case/6a9af4e135ccd7c7d75f16044505752e.256p.jpg,Phanteks,Enthoo 719,902.13,ATX,ATX,ATX Full Tower,Tempered Glass
608dd450905ec60bdc070188,/images/case/c87dbafbce5bd4539481ae8608dfc9cf.256p.jpg,Phanteks,Enthoo Primo,2418.55,ATX,ATX,ATX Full Tower,Acrylic
608dd450905ec60bdc070189,/images/case/a554b12f56f4131dc1484a3d1701dd22.256p.jpg,Phanteks,Enthoo Pro,454.55,ATX,ATX,ATX Full Tower,Acrylic
608dd450905ec60bdc070190,/images/case/407865f97625985c06d7e191e86a3f5b.256p.jpg,Phanteks,Enthoo Pro 2,1089.63,ATX,ATX,ATX Full Tower,Tempered Glass
608dd450905ec60bdc070191,/images/case/41Mplza9DiL.jpg,Phanteks,Enthoo Pro Tempered Glass,531.85,ATX,ATX,ATX Full Tower,Tinted Tempered Glass
608dd450905ec60bdc070192,/images/case/80c79cd14d7d36bdcfcd5ba2a4d1ddb8.256p.jpg,Phanteks,Enthoo Series Primo Aluminum,1091.55,ATX,ATX,ATX Full Tower,Acrylic
608dd450905ec60bdc070193,/images/case/5e0c2bd40fb1f51d18b4024ab132af71.256p.jpg,Phanteks,PH-ES614PC_BK,541.04,ATX,ATX,ATX Full Tower,None
608dd450905ec60bdc070194,/images/case/8aecde4200386c3b9fd93b1a867b5cc8.256p.jpg,Thermaltake,A700 TG,1614.80,ATX,ATX,ATX Full Tower,Tempered Glass
608dd450905ec60bdc070195,/images/case/646fa5735aa2d231b1eb07f7f1bbe3c6.256p.jpg,Thermaltake,AH T600,1282.60,ATX,ATX,ATX Full Tower,Tempered Glass
608dd450905ec60bdc070196,/images/case/75c300e7c255c1c7b86ef66d395b4ed2.256p.jpg,Thermaltake,AH T600 Snow,1269.91,ATX,ATX,ATX Full Tower,Tempered Glass
608dd450905ec60bdc070197,/images/case/51JIeKVqs+L.jpg,Thermaltake,Core P8 TG,1032.35,ATX,ATX,ATX Full Tower,Tempered Glass
608dd450905ec60bdc070198,/images/case/41NE-NgDnUL.jpg,Thermaltake,Core V71 TG,946.76,ATX,ATX,ATX Full Tower,Tempered Glass
608dd450905ec60bdc070199,/images/case/41XR5dcwEXL.jpg,Thermaltake,Core W100,2175.45,ATX,ATX,ATX Full Tower,Acrylic
608dd450905ec60bdc070200,/images/case/51oZrw21%2BDL.jpg,Thermaltake,Core X71,727.95,ATX,ATX,ATX Full Tower,Acrylic
608dd450905ec60bdc070201,/images/case/fe7584667e240572a13c154d663a2200.256p.jpg,Thermaltake,Level 20,3389.70,ATX,ATX,ATX Full Tower,Tempered Glass
608dd450905ec60bdc070202,/images/case/41K9LAHzFPL.jpg,Thermaltake,Level 20 GT,713.85,ATX,ATX,ATX Full Tower,Tempered Glass
608dd450905ec60bdc070203,/images/case/710eb389a9d8d1219212452affb6c9be.256p.jpg,Thermaltake,Level 20 GT RGB Plus,1551.23,ATX,ATX,ATX Full Tower,Tempered Glass
608dd450905ec60bdc070204,/images/case/854c4717ee765fe3b3389e046e4287b5.256p.jpg,Thermaltake,Level 20 HT,982.30,ATX,ATX,ATX Full Tower,Tempered Glass
608dd450905ec60bdc070205,/images/case/942eb64ffd78a2efc1b18cd4583e920e.256p.jpg,Thermaltake,Level 20 HT Snow Edition,1073.30,ATX,ATX,ATX Full Tower,Tempered Glass
608dd450905ec60bdc070206,/images/case/51iHNp8Cp1L.jpg,Thermaltake,Tower 900,1094.18,ATX,ATX,ATX Full Tower,Tempered Glass
608dd450905ec60bdc070207,/images/case/51ZQ47jwAtL.jpg,Thermaltake,Tower 900 Snow Edition,1159.75,ATX,ATX,ATX Full Tower,Tempered Glass
608dd450905ec60bdc070208,/images/case/f342bd8fd1a5a474997e69d285719f92.256p.jpg,Thermaltake,View 51 ARGB Edition,1000.55,ATX,ATX,ATX Full Tower,Tempered Glass
608dd450905ec60bdc070209,/images/case/79b13e4ad7fcd073566c710bf3b44643.256p.jpg,Thermaltake,View 51 Snow ARGB Edition,1032.35,ATX,ATX,ATX Full Tower,Tempered Glass
608dd450905ec60bdc070210,/images/case/41jxLz7lI0L.jpg,Thermaltake,View 71 TG,782.10,ATX,ATX,ATX Full Tower,Acrylic
608dd450905ec60bdc070211,/images/case/41tlbW670-L.jpg,Thermaltake,View 71 TG RGB,941.35,ATX,ATX,ATX Full Tower,Acrylic
608dd450905ec60bdc070212,/images/case/41Hfne9t3LL.jpg,Thermaltake,View 71 TG RGB Plus,1210.25,ATX,ATX,ATX Full Tower,Acrylic
608dd450905ec60bdc070213,/images/case/2e7ce7db8491f2255c1c3093c036f02f.256p.jpg,Thermaltake,View 71 TG Snow,941.35,ATX,ATX,ATX Full Tower,Acrylic
608dd450905ec60bdc070214,/images/case/51J%2BJf1%2BTlL.jpg,Cooler Master,HAF XB,581.17,ATX,ATX,ATX Desktop,None
608dd450905ec60bdc070215,/images/case/978ae9cfcbbd7871f11488c42c3c98c9.256p.jpg,Cooler Master,HAF XB EVO,568.25,ATX,ATX,ATX Desktop,None
608dd450905ec60bdc070216,/images/case/6408ef00771d6904ee1e0ba56d832048.256p.jpg,Thermaltake,Level 20 XT,909.95,ATX,ATX,ATX Desktop,Tempered Glass
